"","X","Intensity","Channel","Region","Fieldname","Age","n"
"523",523,816.027027027027,"tdt_int","CP","E17_s019","E17.5","B1"
"524",524,1318.16216216216,"tdt_int","CP","E17_s019","E17.5","B1"
"525",525,776.72972972973,"tdt_int","CP","E17_s019","E17.5","B1"
"526",526,3540,"tdt_int","CP","E17_s019","E17.5","B1"
"527",527,2768.81081081081,"tdt_int","CP","E17_s019","E17.5","B1"
"528",528,3052.67567567568,"tdt_int","CP","E17_s019","E17.5","B1"
"529",529,2604.81081081081,"tdt_int","CP","E17_s019","E17.5","B1"
"530",530,2195.02702702703,"tdt_int","CP","E17_s019","E17.5","B1"
"531",531,1624,"tdt_int","CP","E17_s019","E17.5","B1"
"532",532,150.810810810811,"Mafb_int","CP","E17_s019","E17.5","B1"
"533",533,81.6216216216216,"Mafb_int","CP","E17_s019","E17.5","B1"
"534",534,636.108108108108,"Mafb_int","CP","E17_s019","E17.5","B1"
"535",535,132.702702702703,"Mafb_int","CP","E17_s019","E17.5","B1"
"536",536,369.054054054054,"Mafb_int","CP","E17_s019","E17.5","B1"
"537",537,665.837837837838,"Mafb_int","CP","E17_s019","E17.5","B1"
"538",538,133.27027027027,"Mafb_int","CP","E17_s019","E17.5","B1"
"539",539,580.945945945946,"Mafb_int","CP","E17_s019","E17.5","B1"
"540",540,718.486486486486,"Mafb_int","CP","E17_s019","E17.5","B1"
"541",541,275.702702702703,"Mafb_int","CP","E17_s019","E17.5","B1"
"542",542,367.108108108108,"Mafb_int","CP","E17_s019","E17.5","B1"
"543",543,300.783783783784,"Mafb_int","CP","E17_s019","E17.5","B1"
"544",544,157.405405405405,"Mafb_int","CP","E17_s019","E17.5","B1"
"545",545,214.837837837838,"Mafb_int","CP","E17_s019","E17.5","B1"
"546",546,110.972972972973,"Mafb_int","CP","E17_s019","E17.5","B1"
"547",547,317.216216216216,"Mafb_int","CP","E17_s019","E17.5","B1"
"548",548,199.756756756757,"Mafb_int","CP","E17_s019","E17.5","B1"
"549",549,286.378378378378,"Mafb_int","CP","E17_s019","E17.5","B1"
"550",550,100.054054054054,"Mafb_int","CP","E17_s019","E17.5","B1"
"551",551,215.333333333333,"Mafb_int","CP","E17_s019","E17.5","B1"
"552",552,597.081081081081,"Mafb_int","CP","E17_s019","E17.5","B1"
"553",553,553.837837837838,"Mafb_int","CP","E17_s019","E17.5","B1"
"554",554,403.162162162162,"Mafb_int","CP","E17_s019","E17.5","B1"
"555",555,310.783783783784,"Mafb_int","CP","E17_s019","E17.5","B1"
"556",556,207.243243243243,"Mafb_int","CP","E17_s019","E17.5","B1"
"557",557,1282.86486486486,"tdt_int","SVZ","E17_s019","E17.5","B1"
"558",558,1584.56756756757,"tdt_int","SVZ","E17_s019","E17.5","B1"
"559",559,2509.24324324324,"tdt_int","SVZ","E17_s019","E17.5","B1"
"560",560,964.891891891892,"tdt_int","SVZ","E17_s019","E17.5","B1"
"561",561,3838.18918918919,"tdt_int","SVZ","E17_s019","E17.5","B1"
"562",562,1369.62162162162,"tdt_int","SVZ","E17_s019","E17.5","B1"
"563",563,771.891891891892,"tdt_int","SVZ","E17_s019","E17.5","B1"
"564",564,1242.08108108108,"tdt_int","SVZ","E17_s019","E17.5","B1"
"565",565,1108,"tdt_int","SVZ","E17_s019","E17.5","B1"
"566",566,1765.67567567568,"tdt_int","SVZ","E17_s019","E17.5","B1"
"567",567,3608.85294117647,"tdt_int","SVZ","E17_s019","E17.5","B1"
"568",568,940.702702702703,"tdt_int","SVZ","E17_s019","E17.5","B1"
"569",569,1114.97297297297,"tdt_int","SVZ","E17_s019","E17.5","B1"
"570",570,2628.54054054054,"tdt_int","SVZ","E17_s019","E17.5","B1"
"571",571,979.891891891892,"tdt_int","SVZ","E17_s019","E17.5","B1"
"572",572,2848.35135135135,"tdt_int","SVZ","E17_s019","E17.5","B1"
"573",573,134.243243243243,"Mafb_int","SVZ","E17_s019","E17.5","B1"
"574",574,128.567567567568,"Mafb_int","SVZ","E17_s019","E17.5","B1"
"575",575,186.702702702703,"Mafb_int","SVZ","E17_s019","E17.5","B1"
"576",576,88.7837837837838,"Mafb_int","SVZ","E17_s019","E17.5","B1"
"577",577,495.72972972973,"Mafb_int","SVZ","E17_s019","E17.5","B1"
"578",578,115.648648648649,"Mafb_int","SVZ","E17_s019","E17.5","B1"
"579",579,67.027027027027,"Mafb_int","SVZ","E17_s019","E17.5","B1"
"580",580,151.783783783784,"Mafb_int","SVZ","E17_s019","E17.5","B1"
"581",581,95.6756756756757,"Mafb_int","SVZ","E17_s019","E17.5","B1"
"582",582,573.972972972973,"Mafb_int","SVZ","E17_s019","E17.5","B1"
"583",583,209.558823529412,"Mafb_int","SVZ","E17_s019","E17.5","B1"
"584",584,78.2972972972973,"Mafb_int","SVZ","E17_s019","E17.5","B1"
"585",585,163.378378378378,"Mafb_int","SVZ","E17_s019","E17.5","B1"
"586",586,122.135135135135,"Mafb_int","SVZ","E17_s019","E17.5","B1"
"587",587,93.1891891891892,"Mafb_int","SVZ","E17_s019","E17.5","B1"
"588",588,211.054054054054,"Mafb_int","SVZ","E17_s019","E17.5","B1"
"589",589,1826.35135135135,"tdt_int","MZ","E17_s021","E17.5","B3"
"590",590,1522.05405405405,"tdt_int","MZ","E17_s021","E17.5","B3"
"591",591,2985.43243243243,"tdt_int","MZ","E17_s021","E17.5","B3"
"592",592,1084.10810810811,"tdt_int","MZ","E17_s021","E17.5","B3"
"593",593,3675.18918918919,"tdt_int","MZ","E17_s021","E17.5","B3"
"594",594,3585.37837837838,"tdt_int","MZ","E17_s021","E17.5","B3"
"595",595,1368.91891891892,"tdt_int","MZ","E17_s021","E17.5","B3"
"596",596,2044.16216216216,"tdt_int","MZ","E17_s021","E17.5","B3"
"597",597,2854.37837837838,"tdt_int","MZ","E17_s021","E17.5","B3"
"598",598,1059.51351351351,"tdt_int","MZ","E17_s021","E17.5","B3"
"599",599,1766.51351351351,"tdt_int","MZ","E17_s021","E17.5","B3"
"600",600,2189.37837837838,"tdt_int","MZ","E17_s021","E17.5","B3"
"601",601,2136.7027027027,"tdt_int","MZ","E17_s021","E17.5","B3"
"602",602,2408.48648648649,"tdt_int","MZ","E17_s021","E17.5","B3"
"603",603,377.540540540541,"Mafb_int","MZ","E17_s021","E17.5","B3"
"604",604,331.27027027027,"Mafb_int","MZ","E17_s021","E17.5","B3"
"605",605,556.108108108108,"Mafb_int","MZ","E17_s021","E17.5","B3"
"606",606,145.837837837838,"Mafb_int","MZ","E17_s021","E17.5","B3"
"607",607,708.648648648649,"Mafb_int","MZ","E17_s021","E17.5","B3"
"608",608,528.162162162162,"Mafb_int","MZ","E17_s021","E17.5","B3"
"609",609,602.297297297297,"Mafb_int","MZ","E17_s021","E17.5","B3"
"610",610,488.027027027027,"Mafb_int","MZ","E17_s021","E17.5","B3"
"611",611,545.432432432432,"Mafb_int","MZ","E17_s021","E17.5","B3"
"612",612,392,"Mafb_int","MZ","E17_s021","E17.5","B3"
"613",613,432.297297297297,"Mafb_int","MZ","E17_s021","E17.5","B3"
"614",614,406.216216216216,"Mafb_int","MZ","E17_s021","E17.5","B3"
"615",615,421.783783783784,"Mafb_int","MZ","E17_s021","E17.5","B3"
"616",616,748,"Mafb_int","MZ","E17_s021","E17.5","B3"
"617",617,1964.62068965517,"tdt_int","CP","E17_s021","E17.5","B3"
"618",618,3382.10810810811,"tdt_int","CP","E17_s021","E17.5","B3"
"619",619,3909.16216216216,"tdt_int","CP","E17_s021","E17.5","B3"
"620",620,1848.13513513514,"tdt_int","CP","E17_s021","E17.5","B3"
"621",621,2228.83783783784,"tdt_int","CP","E17_s021","E17.5","B3"
"622",622,3839.18918918919,"tdt_int","CP","E17_s021","E17.5","B3"
"623",623,1135.48648648649,"tdt_int","CP","E17_s021","E17.5","B3"
"624",624,1604.67567567568,"tdt_int","CP","E17_s021","E17.5","B3"
"625",625,3289.02702702703,"tdt_int","CP","E17_s021","E17.5","B3"
"626",626,1414,"tdt_int","CP","E17_s021","E17.5","B3"
"627",627,1028.91891891892,"tdt_int","CP","E17_s021","E17.5","B3"
"628",628,3486.59459459459,"tdt_int","CP","E17_s021","E17.5","B3"
"629",629,3108.67567567568,"tdt_int","CP","E17_s021","E17.5","B3"
"630",630,2308.43243243243,"tdt_int","CP","E17_s021","E17.5","B3"
"631",631,1985.62162162162,"tdt_int","CP","E17_s021","E17.5","B3"
"632",632,3916.35135135135,"tdt_int","CP","E17_s021","E17.5","B3"
"633",633,2436.51351351351,"tdt_int","CP","E17_s021","E17.5","B3"
"634",634,1054.56756756757,"tdt_int","CP","E17_s021","E17.5","B3"
"635",635,3590.40909090909,"tdt_int","CP","E17_s021","E17.5","B3"
"636",636,2679.81081081081,"tdt_int","CP","E17_s021","E17.5","B3"
"637",637,461.827586206897,"Mafb_int","CP","E17_s021","E17.5","B3"
"638",638,635.702702702703,"Mafb_int","CP","E17_s021","E17.5","B3"
"639",639,340.621621621622,"Mafb_int","CP","E17_s021","E17.5","B3"
"640",640,227.918918918919,"Mafb_int","CP","E17_s021","E17.5","B3"
"641",641,699.351351351351,"Mafb_int","CP","E17_s021","E17.5","B3"
"642",642,646.189189189189,"Mafb_int","CP","E17_s021","E17.5","B3"
"643",643,240.567567567568,"Mafb_int","CP","E17_s021","E17.5","B3"
"644",644,642.081081081081,"Mafb_int","CP","E17_s021","E17.5","B3"
"645",645,727.054054054054,"Mafb_int","CP","E17_s021","E17.5","B3"
"646",646,166.405405405405,"Mafb_int","CP","E17_s021","E17.5","B3"
"647",647,393.432432432432,"Mafb_int","CP","E17_s021","E17.5","B3"
"648",648,282.189189189189,"Mafb_int","CP","E17_s021","E17.5","B3"
"649",649,258.675675675676,"Mafb_int","CP","E17_s021","E17.5","B3"
"650",650,480.486486486487,"Mafb_int","CP","E17_s021","E17.5","B3"
"651",651,145.540540540541,"Mafb_int","CP","E17_s021","E17.5","B3"
"652",652,595.432432432432,"Mafb_int","CP","E17_s021","E17.5","B3"
"653",653,627.054054054054,"Mafb_int","CP","E17_s021","E17.5","B3"
"654",654,229.756756756757,"Mafb_int","CP","E17_s021","E17.5","B3"
"655",655,147.045454545455,"Mafb_int","CP","E17_s021","E17.5","B3"
"656",656,673.918918918919,"Mafb_int","CP","E17_s021","E17.5","B3"
"657",657,833.594594594595,"tdt_int","SVZ","E17_s021","E17.5","B3"
"658",658,2242.83783783784,"tdt_int","SVZ","E17_s021","E17.5","B3"
"659",659,2293.5,"tdt_int","SVZ","E17_s021","E17.5","B3"
"660",660,3969.2972972973,"tdt_int","SVZ","E17_s021","E17.5","B3"
"661",661,2382.08108108108,"tdt_int","SVZ","E17_s021","E17.5","B3"
"662",662,2277.86486486487,"tdt_int","SVZ","E17_s021","E17.5","B3"
"663",663,1953.67567567568,"tdt_int","SVZ","E17_s021","E17.5","B3"
"664",664,2534.45945945946,"tdt_int","SVZ","E17_s021","E17.5","B3"
"665",665,2749.08108108108,"tdt_int","SVZ","E17_s021","E17.5","B3"
"666",666,1485.75675675676,"tdt_int","SVZ","E17_s021","E17.5","B3"
"667",667,1470.08108108108,"tdt_int","SVZ","E17_s021","E17.5","B3"
"668",668,2205.48648648649,"tdt_int","SVZ","E17_s021","E17.5","B3"
"669",669,4062.02702702703,"tdt_int","SVZ","E17_s021","E17.5","B3"
"670",670,3241.46666666667,"tdt_int","SVZ","E17_s021","E17.5","B3"
"671",671,1389.62162162162,"tdt_int","SVZ","E17_s021","E17.5","B3"
"672",672,87.7027027027027,"Mafb_int","SVZ","E17_s021","E17.5","B3"
"673",673,488.783783783784,"Mafb_int","SVZ","E17_s021","E17.5","B3"
"674",674,564,"Mafb_int","SVZ","E17_s021","E17.5","B3"
"675",675,699.918918918919,"Mafb_int","SVZ","E17_s021","E17.5","B3"
"676",676,192.081081081081,"Mafb_int","SVZ","E17_s021","E17.5","B3"
"677",677,491.432432432432,"Mafb_int","SVZ","E17_s021","E17.5","B3"
"678",678,536.621621621622,"Mafb_int","SVZ","E17_s021","E17.5","B3"
"679",679,241.702702702703,"Mafb_int","SVZ","E17_s021","E17.5","B3"
"680",680,258.324324324324,"Mafb_int","SVZ","E17_s021","E17.5","B3"
"681",681,328.783783783784,"Mafb_int","SVZ","E17_s021","E17.5","B3"
"682",682,118.324324324324,"Mafb_int","SVZ","E17_s021","E17.5","B3"
"683",683,117.108108108108,"Mafb_int","SVZ","E17_s021","E17.5","B3"
"684",684,417.72972972973,"Mafb_int","SVZ","E17_s021","E17.5","B3"
"685",685,118.4,"Mafb_int","SVZ","E17_s021","E17.5","B3"
"686",686,105.810810810811,"Mafb_int","SVZ","E17_s021","E17.5","B3"
"687",687,1067.94594594595,"tdt_int","MZ","E17_s023","E17.5","B2"
"688",688,2793.72972972973,"tdt_int","MZ","E17_s023","E17.5","B2"
"689",689,1174.21621621622,"tdt_int","MZ","E17_s023","E17.5","B2"
"690",690,891.567567567568,"tdt_int","MZ","E17_s023","E17.5","B2"
"691",691,763.054054054054,"tdt_int","MZ","E17_s023","E17.5","B2"
"692",692,797.27027027027,"tdt_int","MZ","E17_s023","E17.5","B2"
"693",693,969.108108108108,"tdt_int","MZ","E17_s023","E17.5","B2"
"694",694,1082.56756756757,"tdt_int","MZ","E17_s023","E17.5","B2"
"695",695,2054.59459459459,"tdt_int","MZ","E17_s023","E17.5","B2"
"696",696,881.378378378378,"tdt_int","MZ","E17_s023","E17.5","B2"
"697",697,2792.45945945946,"tdt_int","MZ","E17_s023","E17.5","B2"
"698",698,1811.10810810811,"tdt_int","MZ","E17_s023","E17.5","B2"
"699",699,1130.27027027027,"tdt_int","MZ","E17_s023","E17.5","B2"
"700",700,3121.67567567568,"tdt_int","MZ","E17_s023","E17.5","B2"
"701",701,907.567567567568,"tdt_int","MZ","E17_s023","E17.5","B2"
"702",702,865.72972972973,"tdt_int","MZ","E17_s023","E17.5","B2"
"703",703,1833.40540540541,"tdt_int","MZ","E17_s023","E17.5","B2"
"704",704,661.459459459459,"tdt_int","MZ","E17_s023","E17.5","B2"
"705",705,852.918918918919,"tdt_int","MZ","E17_s023","E17.5","B2"
"706",706,636.972972972973,"Mafb_int","MZ","E17_s023","E17.5","B2"
"707",707,665.297297297297,"Mafb_int","MZ","E17_s023","E17.5","B2"
"708",708,348.486486486487,"Mafb_int","MZ","E17_s023","E17.5","B2"
"709",709,211.918918918919,"Mafb_int","MZ","E17_s023","E17.5","B2"
"710",710,304.972972972973,"Mafb_int","MZ","E17_s023","E17.5","B2"
"711",711,150.054054054054,"Mafb_int","MZ","E17_s023","E17.5","B2"
"712",712,381.945945945946,"Mafb_int","MZ","E17_s023","E17.5","B2"
"713",713,208.621621621622,"Mafb_int","MZ","E17_s023","E17.5","B2"
"714",714,527.675675675676,"Mafb_int","MZ","E17_s023","E17.5","B2"
"715",715,177.945945945946,"Mafb_int","MZ","E17_s023","E17.5","B2"
"716",716,524.783783783784,"Mafb_int","MZ","E17_s023","E17.5","B2"
"717",717,253.864864864865,"Mafb_int","MZ","E17_s023","E17.5","B2"
"718",718,223.054054054054,"Mafb_int","MZ","E17_s023","E17.5","B2"
"719",719,497.837837837838,"Mafb_int","MZ","E17_s023","E17.5","B2"
"720",720,219.405405405405,"Mafb_int","MZ","E17_s023","E17.5","B2"
"721",721,374.891891891892,"Mafb_int","MZ","E17_s023","E17.5","B2"
"722",722,391.783783783784,"Mafb_int","MZ","E17_s023","E17.5","B2"
"723",723,130.72972972973,"Mafb_int","MZ","E17_s023","E17.5","B2"
"724",724,221.216216216216,"Mafb_int","MZ","E17_s023","E17.5","B2"
"725",725,3480.13333333333,"tdt_int","CP","E17_s023","E17.5","B2"
"726",726,2928.51351351351,"tdt_int","CP","E17_s023","E17.5","B2"
"727",727,1036.43243243243,"tdt_int","CP","E17_s023","E17.5","B2"
"728",728,784.567567567568,"tdt_int","CP","E17_s023","E17.5","B2"
"729",729,1127.72972972973,"tdt_int","CP","E17_s023","E17.5","B2"
"730",730,2518.18918918919,"tdt_int","CP","E17_s023","E17.5","B2"
"731",731,814.810810810811,"tdt_int","CP","E17_s023","E17.5","B2"
"732",732,880.189189189189,"tdt_int","CP","E17_s023","E17.5","B2"
"733",733,997.648648648649,"tdt_int","CP","E17_s023","E17.5","B2"
"734",734,1965.62162162162,"tdt_int","CP","E17_s023","E17.5","B2"
"735",735,2948.72972972973,"tdt_int","CP","E17_s023","E17.5","B2"
"736",736,2600.32432432432,"tdt_int","CP","E17_s023","E17.5","B2"
"737",737,554.866666666667,"Mafb_int","CP","E17_s023","E17.5","B2"
"738",738,523.810810810811,"Mafb_int","CP","E17_s023","E17.5","B2"
"739",739,198.432432432432,"Mafb_int","CP","E17_s023","E17.5","B2"
"740",740,317.432432432432,"Mafb_int","CP","E17_s023","E17.5","B2"
"741",741,167.648648648649,"Mafb_int","CP","E17_s023","E17.5","B2"
"742",742,195.27027027027,"Mafb_int","CP","E17_s023","E17.5","B2"
"743",743,180.459459459459,"Mafb_int","CP","E17_s023","E17.5","B2"
"744",744,279.513513513513,"Mafb_int","CP","E17_s023","E17.5","B2"
"745",745,412.081081081081,"Mafb_int","CP","E17_s023","E17.5","B2"
"746",746,197.540540540541,"Mafb_int","CP","E17_s023","E17.5","B2"
"747",747,374.135135135135,"Mafb_int","CP","E17_s023","E17.5","B2"
"748",748,505.702702702703,"Mafb_int","CP","E17_s023","E17.5","B2"
"749",749,3487.27272727273,"tdt_int","SVZ","E17_s023","E17.5","B2"
"750",750,1744.54054054054,"tdt_int","SVZ","E17_s023","E17.5","B2"
"751",751,1093.7027027027,"tdt_int","SVZ","E17_s023","E17.5","B2"
"752",752,862.594594594595,"tdt_int","SVZ","E17_s023","E17.5","B2"
"753",753,3397.21621621622,"tdt_int","SVZ","E17_s023","E17.5","B2"
"754",754,1276.05405405405,"tdt_int","SVZ","E17_s023","E17.5","B2"
"755",755,1970.62162162162,"tdt_int","SVZ","E17_s023","E17.5","B2"
"756",756,1334.2972972973,"tdt_int","SVZ","E17_s023","E17.5","B2"
"757",757,3486.18918918919,"tdt_int","SVZ","E17_s023","E17.5","B2"
"758",758,799.648648648649,"tdt_int","SVZ","E17_s023","E17.5","B2"
"759",759,1464.59459459459,"tdt_int","SVZ","E17_s023","E17.5","B2"
"760",760,1134.64864864865,"tdt_int","SVZ","E17_s023","E17.5","B2"
"761",761,1184.91891891892,"tdt_int","SVZ","E17_s023","E17.5","B2"
"762",762,584.681818181818,"Mafb_int","SVZ","E17_s023","E17.5","B2"
"763",763,295.459459459459,"Mafb_int","SVZ","E17_s023","E17.5","B2"
"764",764,136.054054054054,"Mafb_int","SVZ","E17_s023","E17.5","B2"
"765",765,100.810810810811,"Mafb_int","SVZ","E17_s023","E17.5","B2"
"766",766,307.027027027027,"Mafb_int","SVZ","E17_s023","E17.5","B2"
"767",767,113.621621621622,"Mafb_int","SVZ","E17_s023","E17.5","B2"
"768",768,161.72972972973,"Mafb_int","SVZ","E17_s023","E17.5","B2"
"769",769,212.081081081081,"Mafb_int","SVZ","E17_s023","E17.5","B2"
"770",770,821.783783783784,"Mafb_int","SVZ","E17_s023","E17.5","B2"
"771",771,91.3243243243243,"Mafb_int","SVZ","E17_s023","E17.5","B2"
"772",772,94.027027027027,"Mafb_int","SVZ","E17_s023","E17.5","B2"
"773",773,100.189189189189,"Mafb_int","SVZ","E17_s023","E17.5","B2"
"774",774,165.972972972973,"Mafb_int","SVZ","E17_s023","E17.5","B2"
"775",775,2346.40540540541,"tdt_int","MZ","E17_s025","E17.5","B1"
"776",776,3272.64864864865,"tdt_int","MZ","E17_s025","E17.5","B1"
"777",777,1730.24324324324,"tdt_int","MZ","E17_s025","E17.5","B1"
"778",778,1498,"tdt_int","MZ","E17_s025","E17.5","B1"
"779",779,2410.24324324324,"tdt_int","MZ","E17_s025","E17.5","B1"
"780",780,959.432432432432,"tdt_int","MZ","E17_s025","E17.5","B1"
"781",781,1457.43243243243,"tdt_int","MZ","E17_s025","E17.5","B1"
"782",782,3488.83783783784,"tdt_int","MZ","E17_s025","E17.5","B1"
"783",783,2352.02702702703,"tdt_int","MZ","E17_s025","E17.5","B1"
"784",784,2375.67567567568,"tdt_int","MZ","E17_s025","E17.5","B1"
"785",785,2775.62162162162,"tdt_int","MZ","E17_s025","E17.5","B1"
"786",786,1158.59459459459,"tdt_int","MZ","E17_s025","E17.5","B1"
"787",787,1497.2972972973,"tdt_int","MZ","E17_s025","E17.5","B1"
"788",788,2954.2972972973,"tdt_int","MZ","E17_s025","E17.5","B1"
"789",789,3077.13513513513,"tdt_int","MZ","E17_s025","E17.5","B1"
"790",790,2124.48648648649,"tdt_int","MZ","E17_s025","E17.5","B1"
"791",791,3060.94594594595,"tdt_int","MZ","E17_s025","E17.5","B1"
"792",792,955.27027027027,"tdt_int","MZ","E17_s025","E17.5","B1"
"793",793,1615.48648648649,"tdt_int","MZ","E17_s025","E17.5","B1"
"794",794,2836.37837837838,"tdt_int","MZ","E17_s025","E17.5","B1"
"795",795,3474.97058823529,"tdt_int","MZ","E17_s025","E17.5","B1"
"796",796,321.972972972973,"Mafb_int","MZ","E17_s025","E17.5","B1"
"797",797,647.594594594595,"Mafb_int","MZ","E17_s025","E17.5","B1"
"798",798,245.459459459459,"Mafb_int","MZ","E17_s025","E17.5","B1"
"799",799,272.189189189189,"Mafb_int","MZ","E17_s025","E17.5","B1"
"800",800,714.162162162162,"Mafb_int","MZ","E17_s025","E17.5","B1"
"801",801,293.405405405405,"Mafb_int","MZ","E17_s025","E17.5","B1"
"802",802,143.783783783784,"Mafb_int","MZ","E17_s025","E17.5","B1"
"803",803,509.540540540541,"Mafb_int","MZ","E17_s025","E17.5","B1"
"804",804,377.513513513513,"Mafb_int","MZ","E17_s025","E17.5","B1"
"805",805,547.594594594595,"Mafb_int","MZ","E17_s025","E17.5","B1"
"806",806,447.432432432432,"Mafb_int","MZ","E17_s025","E17.5","B1"
"807",807,250.108108108108,"Mafb_int","MZ","E17_s025","E17.5","B1"
"808",808,505.162162162162,"Mafb_int","MZ","E17_s025","E17.5","B1"
"809",809,305.243243243243,"Mafb_int","MZ","E17_s025","E17.5","B1"
"810",810,400.162162162162,"Mafb_int","MZ","E17_s025","E17.5","B1"
"811",811,349.027027027027,"Mafb_int","MZ","E17_s025","E17.5","B1"
"812",812,402.081081081081,"Mafb_int","MZ","E17_s025","E17.5","B1"
"813",813,126.378378378378,"Mafb_int","MZ","E17_s025","E17.5","B1"
"814",814,217.783783783784,"Mafb_int","MZ","E17_s025","E17.5","B1"
"815",815,337.297297297297,"Mafb_int","MZ","E17_s025","E17.5","B1"
"816",816,417.235294117647,"Mafb_int","MZ","E17_s025","E17.5","B1"
"817",817,918.172413793103,"tdt_int","CP","E17_s025","E17.5","B1"
"818",818,1107.18918918919,"tdt_int","CP","E17_s025","E17.5","B1"
"819",819,1745.37837837838,"tdt_int","CP","E17_s025","E17.5","B1"
"820",820,1737.05405405405,"tdt_int","CP","E17_s025","E17.5","B1"
"821",821,2496.48648648649,"tdt_int","CP","E17_s025","E17.5","B1"
"822",822,1248.54054054054,"tdt_int","CP","E17_s025","E17.5","B1"
"823",823,1680.75675675676,"tdt_int","CP","E17_s025","E17.5","B1"
"824",824,759.459459459459,"tdt_int","CP","E17_s025","E17.5","B1"
"825",825,1510.02702702703,"tdt_int","CP","E17_s025","E17.5","B1"
"826",826,2395.59459459459,"tdt_int","CP","E17_s025","E17.5","B1"
"827",827,1682.75675675676,"tdt_int","CP","E17_s025","E17.5","B1"
"828",828,1285.97297297297,"tdt_int","CP","E17_s025","E17.5","B1"
"829",829,747.189189189189,"tdt_int","CP","E17_s025","E17.5","B1"
"830",830,2475.32432432432,"tdt_int","CP","E17_s025","E17.5","B1"
"831",831,292.172413793103,"Mafb_int","CP","E17_s025","E17.5","B1"
"832",832,613.810810810811,"Mafb_int","CP","E17_s025","E17.5","B1"
"833",833,155.405405405405,"Mafb_int","CP","E17_s025","E17.5","B1"
"834",834,717.486486486486,"Mafb_int","CP","E17_s025","E17.5","B1"
"835",835,257.702702702703,"Mafb_int","CP","E17_s025","E17.5","B1"
"836",836,115.081081081081,"Mafb_int","CP","E17_s025","E17.5","B1"
"837",837,153.621621621622,"Mafb_int","CP","E17_s025","E17.5","B1"
"838",838,104.135135135135,"Mafb_int","CP","E17_s025","E17.5","B1"
"839",839,183.162162162162,"Mafb_int","CP","E17_s025","E17.5","B1"
"840",840,270.108108108108,"Mafb_int","CP","E17_s025","E17.5","B1"
"841",841,317.054054054054,"Mafb_int","CP","E17_s025","E17.5","B1"
"842",842,288.459459459459,"Mafb_int","CP","E17_s025","E17.5","B1"
"843",843,227.432432432432,"Mafb_int","CP","E17_s025","E17.5","B1"
"844",844,413.675675675676,"Mafb_int","CP","E17_s025","E17.5","B1"
"845",845,989.891891891892,"tdt_int","SVZ","E17_s025","E17.5","B1"
"846",846,2764.48648648649,"tdt_int","SVZ","E17_s025","E17.5","B1"
"847",847,2447.16216216216,"tdt_int","SVZ","E17_s025","E17.5","B1"
"848",848,860.72972972973,"tdt_int","SVZ","E17_s025","E17.5","B1"
"849",849,3808.62162162162,"tdt_int","SVZ","E17_s025","E17.5","B1"
"850",850,686.432432432432,"tdt_int","SVZ","E17_s025","E17.5","B1"
"851",851,1998.91891891892,"tdt_int","SVZ","E17_s025","E17.5","B1"
"852",852,1624.18918918919,"tdt_int","SVZ","E17_s025","E17.5","B1"
"853",853,84.1621621621622,"Mafb_int","SVZ","E17_s025","E17.5","B1"
"854",854,597.081081081081,"Mafb_int","SVZ","E17_s025","E17.5","B1"
"855",855,850.540540540541,"Mafb_int","SVZ","E17_s025","E17.5","B1"
"856",856,197.810810810811,"Mafb_int","SVZ","E17_s025","E17.5","B1"
"857",857,355.675675675676,"Mafb_int","SVZ","E17_s025","E17.5","B1"
"858",858,197.054054054054,"Mafb_int","SVZ","E17_s025","E17.5","B1"
"859",859,133.945945945946,"Mafb_int","SVZ","E17_s025","E17.5","B1"
"860",860,153.351351351351,"Mafb_int","SVZ","E17_s025","E17.5","B1"
"861",861,3477.97297297297,"tdt_int","MZ","E17_s027","E17.5","B3"
"862",862,547,"tdt_int","MZ","E17_s027","E17.5","B3"
"863",863,1024.89189189189,"tdt_int","MZ","E17_s027","E17.5","B3"
"864",864,754.27027027027,"tdt_int","MZ","E17_s027","E17.5","B3"
"865",865,3740.51351351351,"tdt_int","MZ","E17_s027","E17.5","B3"
"866",866,1056.56756756757,"tdt_int","MZ","E17_s027","E17.5","B3"
"867",867,2108.62162162162,"tdt_int","MZ","E17_s027","E17.5","B3"
"868",868,2678.05405405405,"tdt_int","MZ","E17_s027","E17.5","B3"
"869",869,827.891891891892,"tdt_int","MZ","E17_s027","E17.5","B3"
"870",870,2699.94594594595,"tdt_int","MZ","E17_s027","E17.5","B3"
"871",871,3661.35135135135,"tdt_int","MZ","E17_s027","E17.5","B3"
"872",872,612.27027027027,"tdt_int","MZ","E17_s027","E17.5","B3"
"873",873,445.027027027027,"tdt_int","MZ","E17_s027","E17.5","B3"
"874",874,456.243243243243,"tdt_int","MZ","E17_s027","E17.5","B3"
"875",875,763.027027027027,"tdt_int","MZ","E17_s027","E17.5","B3"
"876",876,668.594594594595,"tdt_int","MZ","E17_s027","E17.5","B3"
"877",877,563.27027027027,"tdt_int","MZ","E17_s027","E17.5","B3"
"878",878,605.027027027027,"tdt_int","MZ","E17_s027","E17.5","B3"
"879",879,468.243243243243,"tdt_int","MZ","E17_s027","E17.5","B3"
"880",880,1730.16216216216,"tdt_int","MZ","E17_s027","E17.5","B3"
"881",881,1337.86486486486,"tdt_int","MZ","E17_s027","E17.5","B3"
"882",882,1443.10810810811,"tdt_int","MZ","E17_s027","E17.5","B3"
"883",883,933.540540540541,"tdt_int","MZ","E17_s027","E17.5","B3"
