28.86,42.709,67.205,111.98,47.954,33.072,81.027
0,22.835,60.811,112.18,53.098,30,21.919
0,53.434,82.676,125.14,55.685,25.695,19.849
29.636,113.56,158.41,135,172.33,188.34,33.314
32.51,151.87,193.43,272.03,231.47,216.82,117.38
26.64,110.28,231.88,374.76,297.05,152.19,80.73
