0,0,8.5587,24.673,35.648,0,0
0,7.2626,32.656,90.722,42.616,6.6941,16.424
14.5,26.806,92.714,147.48,80.05,34.098,0
0,40.645,103.46,101.28,94.155,76.373,19.447
7.5592,9.9032,53.697,80.972,52.906,38.335,20.247
6.7063,0,21.429,27.535,25.1,0,0
