0,0,29.273,60.518,34.059,18.923,0
0,0,32.301,41.806,35.138,0,0
0,12.095,17.465,53.605,60.474,10.323,0
0,0,28.149,75.468,106.34,49.901,26.683
0,0,34.527,84.179,93.285,47.617,0
0,0,46.753,44.517,18.218,12.119,0
