10.35,50.055,69.591,58.291,23.913,10.597,0
0,10.893,63.483,86.552,34.862,10.067,0
0,27.143,91.033,75.753,76.31,17.698,10.644
0,12.737,46.994,95.648,25.974,21.735,0
0,0,8.3073,17.589,24.54,10.996,0
0,0,9.4761,9.9104,7.118,0,0
