12.573,18.404,50.963,96.982,92.791,25.977,8.4586
0,20.643,87.906,156.96,113.93,30.087,16.384
0,44.956,94.546,148.47,88.832,42.814,25.329
11.479,34.288,94.599,82.924,61.718,19.262,0
10.166,15.485,28.388,64.419,29.585,12.123,11.103
0,10.611,13.103,55.163,20.69,7.2638,10.032
