0,26.091,0,129.77,118.61,34.174,5.2163
0,17.555,147.08,172.75,162.17,39.384,11.41
0,22.025,161.99,205.61,96.256,59.777,9.0413
0,17.601,44.086,98.787,68.998,12.908,7.3481
0,0,17.462,24.479,15.031,0,0
0,0,0,0,0,0,0
