17.59,10.096,19.217,47.219,30.506,31.825,0
12.913,43.932,46.868,23.958,40.572,25.374,4.8023
0,43.79,39.817,38.675,0,23.8,0
0,9.7652,34.052,68.903,22.95,0,0
0,0,25.567,23.969,7.4257,0,0
0,0,0,12.194,0,0,0
