0,0,0,24.19,13.669,0,0
0,0,8.3164,50.916,25.519,0,0
0,11.416,28.664,70.03,22.894,12.026,0
19.366,19.594,50.266,53.773,32.074,13.971,0
0,23.122,32.889,43.398,23.659,0,0
17.56,0,25.306,39.789,28.546,0,0
