74.879,121.25,172.48,114.91,45.224,23.11,0
107.06,198.23,174.02,62.602,33.005,0,0
118.26,237.47,98.082,73.56,15.586,0,0
53.724,101.23,133.65,54.265,10.513,0,0
14.273,33.532,46.379,30.387,0,0,0
0,10.234,21.179,0,0,0,0
