37.979,37.137,60.421,94.021,86.74,87.994,20.003
18.37,13.606,173.18,261.9,201.14,77.029,87.769
42.08,99.103,185.67,251.94,245.6,200.7,74.793
79.368,128.94,253.05,179.56,258.98,219.07,114.95
60.02,125.72,199.55,252.06,170.15,95.609,38.557
23.034,26.095,90.77,151.59,104.02,78.335,33.803
