0,12.064,36.574,37.327,30.245,11.022,0
0,19.525,49.16,58.699,33.908,13.65,0
0,24.759,72.125,62.833,57.186,31.472,0
8.1386,21.941,66.578,95.359,62.265,33,0
0,13.756,23.002,64.774,40.22,12.267,6.5202
0,7.41,9.7357,15.933,10.225,0,0
