0,28.237,66.782,87.934,74.917,32.499,0
80.332,44.104,84.375,97.893,66.252,42.297,12.362
15.736,75.416,108.13,71.646,89.061,88.367,13.978
11.588,43.997,98.81,118.28,71.005,65.437,16.283
0,31.231,64.778,86.861,72.603,19.902,0
0,0,20.248,15.881,18.773,0,0
