11.977,22.406,30.104,59.965,81.923,34.761,18.773
13.115,7.2129,27.614,68.862,69.232,62.608,13.832
0,8.886,44.21,60.59,81.295,39.104,0
0,23.874,34.464,76.095,79.172,21.068,0
0,15.475,8.0019,47.009,83.475,14.35,15.256
0,13.219,10.72,17.782,34.534,14.026,0
