24.641,43.498,73.305,59.481,27.184,5.1112,0
19.191,57.126,108.79,97.712,30.469,9.0314,0
50.388,133.13,230.15,115.76,59.21,59.091,8.7476
41.591,110.42,162.85,165.08,68.972,9.5838,0
0,0,13.733,47.915,11.699,0,0
0,0,0,0,0,0,0
