13.567,24.331,120.01,65.891,41.706,11.113,0
9.4664,0,60.128,91.04,43.515,8.9038,0
8.4174,21.311,88.371,54.719,61.464,0,0
0,5.9347,49.23,55.419,19.109,10.417,0
0,0,24.977,47.569,0,0,0
10.239,0,13.401,0,0,0,0
