8.9013,14.997,29.53,49.109,42.194,19.834,15.209
15.966,24.614,78.613,105.88,34.234,12.264,0
34.341,32.884,105.26,158.99,89.024,66.613,0
11.779,69.294,182.44,154.08,165.53,107.13,71.972
0,40.705,177.5,261.22,194.16,104.68,37.915
0,27.752,137.2,260.48,147.78,27.125,44.197
